host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
261559619,2019-05-13,a few days or more,0.24,f,t,t,Rio de Janeiro,-22.9677,-43.18504,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,122,0,60,1,0,5,1125,4,2019-11-01,95,10,10,10,10,10,9,f,flexible,f,f,0.69
261554814,2019-05-13,within an hour,0.9,f,t,f,Rio de Janeiro,-22.97673,-43.19198,t,Apartment,Private room,2,1,1,2,Real Bed,101,0,30,1,0,1,30,4,2019-10-06,100,10,10,10,10,10,10,t,flexible,f,f,0.63
6213964,2013-05-03,within a few hours,1,f,t,f,Rio De Janeiro,-22.97306,-43.18566,t,Apartment,Entire home/apt,6,3,3,3,Real Bed,508,600,170,5,25,2,1125,8,2019-11-18,90,10,9,10,10,10,9,t,super_strict_30,f,f,1.42
16788566,2014-06-14,within a day,0.8,f,t,f,Rio De Janeiro,-22.96571,-43.17837,t,Serviced apartment,Entire home/apt,4,1,0,2,Real Bed,252,420,120,1,0,2,1125,1,2019-07-08,60,8,4,10,8,10,6,t,flexible,f,f,0.22
52778534,2015-12-30,within a few hours,0.82,f,t,t,Rio De Janeiro,-22.96142,-43.17449,f,Serviced apartment,Entire home/apt,4,1,1,1,Real Bed,181,420,150,1,0,2,1125,9,2019-10-25,96,10,8,10,10,10,10,t,strict_14_with_grace_period,f,f,1.44
15831497,2014-05-21,within an hour,1,f,t,t,Rio de Janeiro,-22.97135,-43.1891,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,101,420,110,2,22,2,89,3,2019-10-25,93,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.62
210807984,2018-08-20,within an hour,1,t,t,f,Rio de Janeiro,-22.97169,-43.18849,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,181,0,44,3,50,3,30,29,2019-11-12,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,5.34
10998427,2014-01-03,within an hour,1,f,t,f,Rio de Janeiro,-22.96468,-43.17915,f,Apartment,Private room,1,1,1,1,Real Bed,50,0,75,1,30,3,15,4,2019-07-24,100,10,10,10,10,10,10,t,flexible,f,f,0.76
261843079,2019-05-14,within a day,0.75,f,t,f,Rio De Janeiro,-22.96761,-43.18968,t,Apartment,Entire home/apt,6,2.5,2,2,Real Bed,424,500,200,1,0,5,30,2,2019-10-07,100,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.4
17520655,2014-07-01,within an hour,0.94,f,t,f,Rio De Janeiro,-22.96362,-43.17855,f,Loft,Entire home/apt,4,1,0,1,Real Bed,181,420,150,1,0,1,1125,13,2019-10-23,91,10,10,10,10,10,10,t,flexible,f,f,2.65
114890155,2017-02-04,N/A,0.892333129,f,t,f,Rio de Janeiro,-22.97587,-43.18931,t,Apartment,Private room,3,1,1,1,Real Bed,109,420,150,1,0,1,15,1,2019-06-01,100,10,10,10,10,10,10,f,flexible,f,f,0.17
256939418,2019-04-20,within an hour,1,f,t,t,Rio De Janeiro,-22.96267,-43.17713,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,151,500,0,1,0,3,1125,4,2019-10-08,95,9,9,10,10,10,9,t,flexible,f,f,0.83
52778534,2015-12-30,within a few hours,0.82,f,t,t,Rio De Janeiro,-22.96153,-43.17433,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,109,420,150,1,0,2,1125,23,2019-11-04,92,10,7,9,10,10,9,t,strict_14_with_grace_period,f,f,3.75
70336821,2016-05-04,within a few hours,1,f,t,f,Rio de Janeiro,-22.96793,-43.18127,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,139,0,150,3,100,3,90,1,2019-06-29,100,10,10,10,10,10,10,t,flexible,f,f,0.2
238750718,2019-01-24,within a day,1,f,t,f,Rio De Janeiro,-22.96267,-43.17443,f,Condominium,Private room,4,1,1,1,Real Bed,185,0,130,1,65,1,7,7,2019-08-14,83,8,8,9,9,9,9,f,strict_14_with_grace_period,f,f,1.26
262391980,2019-05-17,within an hour,1,f,t,f,Rio de Janeiro,-22.96528,-43.17502,t,Apartment,Entire home/apt,6,1,1,2,Real Bed,101,420,80,1,0,2,1125,8,2019-11-17,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.51
262614534,2019-05-18,within an hour,1,f,t,f,Rio de Janeiro,-22.96109,-43.17554,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,151,420,100,3,500,2,30,6,2019-10-15,96,10,10,10,10,10,10,f,moderate,f,f,1.46
181371284,2018-03-29,within a few hours,0.9,f,t,f,Rio De Janeiro,-22.98401,-43.19336,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,302,4649,0,2,0,14,365,1,2019-08-20,100,10,10,10,10,10,10,f,flexible,f,f,0.32
4264872,2012-11-27,within an hour,1,f,t,f,Rio de Janeiro,-22.97965,-43.19247,t,Guesthouse,Private room,2,1,1,1,Real Bed,109,0,100,1,110,1,30,2,2019-06-23,100,10,10,10,10,10,10,t,flexible,f,f,0.39
262684250,2019-05-18,N/A,0.892333129,f,t,f,Rio de Janeiro,-22.97823,-43.18963,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,168,0,181,2,21,3,90,2,2019-08-08,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.54
262832052,2019-05-19,within an hour,1,f,t,f,Rio de Janeiro,-22.97912,-43.1914,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,189,450,100,2,25,3,1125,5,2019-10-08,100,10,10,10,10,9,10,t,strict_14_with_grace_period,f,f,0.93
262995849,2019-05-20,within an hour,1,f,t,f,Rio de Janeiro,-22.98498,-43.19143,t,Apartment,Entire home/apt,4,1.5,1,3,Real Bed,92,2500,150,1,0,1,15,12,2019-10-22,82,9,9,9,9,10,9,f,flexible,f,f,2.29
6846747,2013-06-10,within a day,0.77,f,t,t,Rio De Janeiro,-22.97441,-43.18793,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,176,420,100,1,50,2,1125,4,2019-10-03,90,10,9,10,10,10,10,f,moderate,f,f,0.78
10406037,2013-12-03,within an hour,1,f,t,f,Rio de Janeiro,-22.97228,-43.19171,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,147,2499,199,2,25,1,28,12,2019-11-11,88,10,10,9,10,10,9,t,moderate,f,f,3.71
233833395,2019-01-02,within an hour,1,f,t,f,Rio De Janeiro,-22.96767,-43.18899,t,Boutique hotel,Hotel room,2,1,1,1,Real Bed,751,420,0,2,80,1,1125,4,2019-10-13,80,8,9,10,9,10,10,t,moderate,f,f,1.14
6005451,2013-04-19,within an hour,1,f,t,t,Rio de Janeiro,-22.98495,-43.19167,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,151,1000,200,1,0,5,90,4,2019-11-14,85,10,9,7,8,10,8,t,strict_14_with_grace_period,f,f,0.89
2306711,2012-05-06,within an hour,1,f,t,f,Rio de Janeiro,-22.97969,-43.19134,f,Apartment,Private room,1,1,1,1,Real Bed,55,420,100,1,0,5,30,1,2019-10-06,100,10,10,10,10,10,10,t,flexible,f,f,0.63
26526314,2015-01-22,within an hour,1,f,t,f,Rio De Janeiro,-22.97537,-43.19139,f,Apartment,Private room,1,1,0,0,Real Bed,59,0,100,1,0,2,20,9,2019-11-21,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.5
30725628,2015-04-06,a few days or more,0.41,f,t,t,Rio De Janeiro,-22.97707,-43.19116,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,181,800,180,3,0,4,90,1,2019-10-08,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.65
30725628,2015-04-06,a few days or more,0.41,f,t,t,Rio De Janeiro,-22.97655,-43.1891,f,Apartment,Entire home/apt,5,2,2,2,Real Bed,231,600,180,5,60,2,1125,2,2019-06-23,100,10,10,10,10,10,10,f,flexible,f,f,0.32
160833906,2017-12-01,within an hour,0.99,f,t,f,Rio de Janeiro,-22.97073,-43.18544,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,197,0,175,1,0,2,90,1,2019-10-06,80,8,10,10,10,10,8,f,moderate,f,f,0.63
32266792,2015-04-30,within an hour,1,f,t,f,Rio De Janeiro,-22.96704,-43.18755,f,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,160,420,120,3,55,1,1125,6,2019-09-29,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.22
161884656,2017-12-08,within a day,1,f,t,f,Rio de Janeiro,-22.96521,-43.17877,t,Apartment,Private room,1,1,1,1,Real Bed,88,0,50,1,0,1,1125,1,2019-06-23,100,10,10,10,10,10,8,f,flexible,f,f,0.19
263718056,2019-05-23,within a day,0.67,t,t,f,Rio de Janeiro,-22.97048,-43.1874,t,Apartment,Entire home/apt,4,1,2,3,Real Bed,214,800,200,1,0,3,15,13,2019-11-18,100,10,10,10,10,10,10,t,moderate,f,f,2.58
100626433,2016-10-21,within a day,0.8,f,t,f,Rio de Janeiro,-22.97478,-43.19073,t,Apartment,Entire home/apt,4,1,2,4,Real Bed,231,450,180,1,0,2,1125,3,2019-11-08,100,10,9,10,9,10,10,t,flexible,f,f,1.3
263938109,2019-05-24,within a few hours,1,f,t,f,Rio de Janeiro,-22.96836,-43.18711,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,189,500,0,2,50,2,1125,5,2019-10-07,100,10,10,10,10,10,9,t,flexible,f,f,0.93
87596310,2016-08-02,within an hour,1,t,t,t,Rio De Janeiro,-22.96852,-43.18072,f,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,202,420,120,15,0,2,1095,1,2019-11-10,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1
11133417,2014-01-08,within an hour,1,f,t,f,Rio de Janeiro,-22.96501,-43.17841,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,252,405,150,1,0,5,31,1,2019-10-09,100,10,10,10,10,10,8,f,flexible,f,f,0.67
11070008,2014-01-06,within an hour,1,f,t,t,Rio de Janeiro,-22.97871,-43.18994,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,450,150,1,0,3,15,9,2019-11-07,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.76
264478205,2019-05-27,within an hour,1,f,t,f,Rio De Janeiro,-22.97182,-43.18685,t,Condominium,Entire home/apt,3,1,1,3,Real Bed,147,420,170,1,0,5,1125,3,2019-10-12,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.62
146955326,2017-08-20,within a day,1,f,t,f,Rio de Janeiro,-22.96656,-43.19209,t,Apartment,Entire home/apt,6,4,3,3,Real Bed,290,0,200,1,0,2,15,7,2019-11-17,100,10,10,10,10,10,10,t,flexible,f,f,1.35
21218739,2014-09-11,within an hour,1,t,t,f,Rio de Janeiro,-22.98221,-43.19128,t,Apartment,Entire home/apt,4,2.5,2,1,Real Bed,701,1000,270,2,70,3,60,17,2019-11-03,96,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,2.87
103131372,2016-11-09,within a day,1,f,t,f,Rio de Janeiro,-22.96663,-43.18208,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,164,500,120,1,100,5,17,1,2019-10-08,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.65
265131265,2019-05-30,within an hour,0.92,f,t,f,Rio de Janeiro,-22.97861,-43.19092,t,Apartment,Entire home/apt,7,2,3,3,Real Bed,227,420,100,5,50,1,1125,21,2019-11-07,92,10,9,10,10,10,10,t,moderate,f,f,3.77
177340776,2018-03-08,within a few hours,1,f,t,f,Rio de Janeiro,-22.9828,-43.19159,t,Apartment,Entire home/apt,10,2.5,3,5,Real Bed,491,0,130,4,30,2,1125,4,2019-11-17,85,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.79
53966937,2016-01-09,within an hour,1,t,t,t,Rio de Janeiro,-22.9672,-43.18593,t,Apartment,Entire home/apt,6,2,2,4,Real Bed,118,416,160,2,25,2,89,5,2019-10-06,100,10,9,10,10,10,9,t,strict_14_with_grace_period,f,f,0.98
201418761,2018-07-10,within a day,0.82,f,t,f,Rio De Janeiro,-22.98333,-43.19167,f,Apartment,Entire home/apt,4,1,0,2,Real Bed,122,500,220,1,0,7,90,4,2019-10-01,75,7,8,8,10,10,7,t,flexible,f,f,0.8
111551444,2017-01-15,within an hour,1,t,t,t,Rio De Janeiro,-22.98113,-43.19513,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,151,800,150,2,90,3,30,2,2019-10-08,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.4
257763564,2019-04-24,a few days or more,0.28,f,t,f,Rio De Janeiro,-22.97563,-43.18754,f,Apartment,Entire home/apt,8,1,2,4,Real Bed,437,420,150,3,100,4,60,2,2019-10-07,70,10,8,10,8,10,8,f,flexible,f,f,0.41
21586886,2014-09-21,within an hour,0.9,f,t,f,Rio De Janeiro,-22.9752,-43.18745,f,Apartment,Entire home/apt,6,3,3,4,Real Bed,600,400,180,1,0,3,1125,2,2019-10-06,100,9,10,10,10,10,9,t,flexible,f,f,0.44
119337680,2017-03-05,within an hour,1,f,t,f,Rio de Janeiro,-22.98324,-43.19067,t,Apartment,Entire home/apt,6,3,3,3,Real Bed,613,5000,305,1,0,2,1125,1,2019-11-17,100,10,10,10,10,10,10,t,moderate,f,f,1
265858503,2019-06-02,within an hour,1,f,t,f,Rio De Janeiro,-22.97146,-43.18819,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,160,420,150,1,0,2,3,7,2019-11-17,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.31
238388565,2019-01-22,within an hour,1,f,t,f,Rio de Janeiro,-22.9826,-43.19138,t,Apartment,Entire home/apt,6,2,1,6,Real Bed,147,0,129,3,45,1,1125,2,2019-07-02,100,10,10,10,10,10,10,t,flexible,f,f,0.39
23543878,2014-11-09,within an hour,1,f,t,t,Rio De Janeiro,-22.97455,-43.19451,f,Villa,Private room,2,1,1,1,Real Bed,59,420,20,1,0,1,1125,21,2019-11-17,93,10,9,10,10,10,10,t,flexible,f,f,3.99
266069276,2019-06-03,within an hour,1,f,t,f,Rio de Janeiro,-22.96759,-43.18309,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,181,0,50,2,35,2,30,17,2019-11-11,99,10,10,10,10,10,10,t,moderate,f,f,3.4
238388565,2019-01-22,within an hour,1,f,t,f,Rio de Janeiro,-22.98392,-43.19215,t,Apartment,Entire home/apt,6,2,1,6,Real Bed,147,0,129,3,45,1,1125,4,2019-10-10,100,10,9,10,10,10,10,t,flexible,f,f,0.75
11753782,2014-01-29,within a few hours,0.95,f,t,f,Rio de Janeiro,-22.97434,-43.19217,t,Guesthouse,Entire home/apt,2,1,0,2,Real Bed,147,1000,80,1,200,5,10,2,2019-10-09,100,10,10,10,10,10,10,f,flexible,f,f,1.15
16544485,2014-06-08,within an hour,1,f,t,t,Rio De Janeiro,-22.96626,-43.1817,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,160,420,100,1,0,1,1125,4,2019-11-18,95,10,10,10,10,10,9,t,flexible,f,f,0.94
266146100,2019-06-03,a few days or more,0.41,f,t,f,Rio De Janeiro,-22.96587,-43.18322,f,Apartment,Private room,4,2,1,4,Real Bed,122,420,80,1,50,2,1125,5,2019-10-07,100,10,10,10,10,10,10,t,moderate,f,f,0.98
265628825,2019-06-01,within an hour,0.95,t,t,f,Rio De Janeiro,-22.97468,-43.19252,t,Apartment,Entire home/apt,10,2,3,2,Real Bed,298,420,100,4,50,1,1125,13,2019-09-21,98,10,9,10,10,10,10,t,moderate,f,f,2.35
238388565,2019-01-22,within an hour,1,f,t,f,Rio De Janeiro,-22.983,-43.19302,f,Apartment,Entire home/apt,6,2,1,6,Real Bed,147,0,129,3,45,1,1125,2,2019-10-20,100,9,10,10,10,10,10,t,moderate,f,f,0.37
40784340,2015-08-07,within an hour,0.99,t,t,t,Rio de Janeiro,-22.97858,-43.18989,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,168,1300,150,4,0,1,100,43,2019-11-18,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,7.63
2919803,2012-07-12,within an hour,0.92,f,t,t,Rio De Janeiro,-22.96493,-43.17508,t,Apartment,Entire home/apt,5,1,0,2,Real Bed,130,420,100,4,40,4,1125,1,2019-10-09,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.67
125205269,2017-04-10,within an hour,1,f,t,f,Rio de Janeiro,-22.97864,-43.18856,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,155,420,180,1,0,2,31,7,2019-11-17,100,10,10,10,10,10,10,t,flexible,f,f,1.37
2487942,2012-05-28,within a few hours,0.8,f,t,f,Rio de Janeiro,-22.98325,-43.19076,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,500,420,180,1,0,3,180,2,2019-10-06,100,10,10,10,10,10,10,t,flexible,f,f,0.35
187182693,2018-04-30,within an hour,1,t,t,f,Rio De Janeiro,-22.96676,-43.18423,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,139,420,40,2,50,2,1125,18,2019-11-09,97,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,3.38
262500537,2019-05-17,within an hour,1,f,t,f,Rio De Janeiro,-22.96955,-43.18763,f,Apartment,Entire home/apt,4,1,1,4,Real Bed,130,800,70,2,90,3,365,16,2019-11-18,98,10,9,10,10,10,10,f,moderate,f,f,3.08
15278010,2014-05-08,within a few hours,0.92,f,t,f,Rio De Janeiro,-22.9734,-43.19307,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,252,420,150,1,0,4,1125,2,2019-10-06,80,10,6,10,10,10,10,t,flexible,f,f,0.37
178877979,2018-03-16,within an hour,1,f,t,f,Rio de Janeiro,-22.96976,-43.18525,t,Apartment,Entire home/apt,8,2,3,6,Real Bed,399,420,150,5,50,2,30,5,2019-11-17,100,10,10,10,10,10,10,f,flexible,f,f,0.98
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.97848,-43.18974,t,House,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,1,1125,12,2019-11-10,95,10,10,10,10,10,9,t,super_strict_60,f,f,2.59
133282588,2017-06-03,within an hour,0.9,f,t,t,Rio De Janeiro,-22.9665,-43.17867,t,Apartment,Private room,2,1,1,2,Real Bed,139,420,150,1,0,1,1125,2,2019-10-06,100,10,9,10,10,10,9,t,flexible,f,f,1.09
107142619,2016-12-13,within an hour,0.9,f,t,t,Rio de Janeiro,-22.96586,-43.18147,t,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,139,500,170,2,47,3,90,4,2019-10-31,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.79
267666218,2019-06-10,within an hour,1,f,t,f,Rio De Janeiro,-22.97278,-43.19151,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,197,0,168,2,21,2,1125,5,2019-10-27,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.7
11466316,2014-01-20,within an hour,1,f,t,f,Rio de Janeiro,-22.97145,-43.18938,t,Apartment,Entire home/apt,4,2,1,2,Real Bed,189,400,150,2,50,3,1125,5,2019-10-06,100,10,10,10,10,10,10,t,moderate,f,f,0.98
16683516,2014-06-11,within a day,0.7,f,t,f,Rio De Janeiro,-22.98613,-43.19119,f,Apartment,Entire home/apt,4,1,1,3,Real Bed,122,0,100,2,30,3,120,9,2019-09-30,73,8,8,9,9,9,8,t,strict_14_with_grace_period,f,f,1.79
266528398,2019-06-05,within an hour,1,f,t,f,Rio de Janeiro,-22.98317,-43.19074,t,Apartment,Entire home/apt,8,3,3,3,Real Bed,239,1200,280,4,40,2,360,4,2019-10-08,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.85
245072737,2019-02-24,within a few hours,0.9,f,t,f,Rio de Janeiro,-22.97354,-43.18595,t,Apartment,Entire home/apt,4,1,0,3,Real Bed,122,3000,130,2,0,2,1125,2,2019-06-24,100,10,8,10,10,10,10,f,flexible,f,f,0.37
104894019,2016-11-23,a few days or more,0.33,f,t,f,Rio de Janeiro,-22.97993,-43.1911,t,Apartment,Private room,1,2,1,1,Real Bed,80,420,150,1,0,6,32,1,2019-10-09,100,10,10,10,10,10,10,t,moderate,f,f,0.67
85224275,2016-07-22,within an hour,1,t,t,f,Rio de Janeiro,-22.96918,-43.18627,f,Apartment,Private room,1,1,1,1,Real Bed,97,420,150,1,0,1,1125,28,2019-11-18,99,10,10,10,10,10,10,f,flexible,f,f,5.68
268101177,2019-06-12,within an hour,1,f,t,f,Rio de Janeiro,-22.96284,-43.17363,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,101,0,70,1,0,2,30,2,2019-11-12,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.54
228726530,2018-12-02,within a day,1,t,t,f,Rio de Janeiro,-22.98354,-43.18991,t,Apartment,Entire home/apt,6,3.5,3,3,Real Bed,2498,0,450,2,100,3,1125,1,2019-10-04,100,10,8,8,10,10,10,f,strict_14_with_grace_period,f,f,0.6
228726530,2018-12-02,within a day,1,t,t,f,Rio de Janeiro,-22.9807,-43.18978,t,Apartment,Entire home/apt,6,3.5,3,4,Real Bed,1801,0,450,1,0,4,1125,1,2019-08-16,80,10,8,10,10,10,8,f,strict_14_with_grace_period,f,f,0.3
6000862,2013-04-19,within an hour,0.99,f,t,f,Rio De Janeiro,-22.98192,-43.1942,t,Apartment,Entire home/apt,6,1,1,5,Real Bed,172,500,160,2,30,1,1125,2,2019-08-18,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.47
228726530,2018-12-02,within a day,1,t,t,f,Rio de Janeiro,-22.98372,-43.19197,t,Apartment,Entire home/apt,8,4.5,4,4,Real Bed,1965,0,504,1,0,4,1125,2,2019-10-25,100,10,9,10,10,10,10,f,strict_14_with_grace_period,f,f,0.97
89507559,2016-08-12,within an hour,1,f,t,f,Rio De Janeiro,-22.97442,-43.19113,f,Apartment,Entire home/apt,6,2,2,5,Real Bed,273,420,120,4,30,2,1125,6,2019-10-06,87,10,9,10,10,10,8,t,strict_14_with_grace_period,f,f,1.18
115921539,2017-02-11,within an hour,1,f,t,f,Rio de Janeiro,-22.9824,-43.18959,t,Apartment,Private room,2,1,1,1,Real Bed,202,420,0,2,150,2,14,2,2019-10-08,100,10,10,10,10,10,10,t,moderate,f,f,1.25
7085570,2013-06-24,within a few hours,1,f,t,t,Rio de Janeiro,-22.97239,-43.1874,t,Apartment,Entire home/apt,6,2.5,2,5,Real Bed,202,401,170,5,30,3,89,1,2019-10-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.63
9924826,2013-11-10,within a few hours,0.97,f,t,t,Rio De Janeiro,-22.96751,-43.19071,t,Apartment,Entire home/apt,5,2,2,3,Real Bed,248,420,150,4,20,3,1125,7,2019-10-31,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.52
6005451,2013-04-19,within an hour,1,f,t,t,Rio De Janeiro,-22.96488,-43.18294,t,Apartment,Entire home/apt,5,2,2,4,Real Bed,202,1000,250,4,20,7,30,4,2019-10-08,85,9,8,10,10,10,9,t,strict_14_with_grace_period,f,f,0.87
221385660,2018-10-18,within a day,0.74,f,t,f,Rio de Janeiro,-22.97722,-43.19045,t,Apartment,Entire home/apt,5,2,2,3,Real Bed,210,0,100,2,21,2,1125,1,2019-09-29,100,10,8,10,10,10,10,f,flexible,f,f,0.55
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96511,-43.18749,t,Guesthouse,Shared room,1,1,1,4,Real Bed,101,0,0,1,0,1,60,2,2019-10-04,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.78
26154373,2015-01-15,within an hour,1,f,t,f,Rio de Janeiro,-22.96903,-43.18422,t,Apartment,Entire home/apt,6,1,2,5,Real Bed,252,0,70,1,0,2,1125,10,2019-10-23,88,9,8,10,10,10,9,t,flexible,f,f,1.96
6786750,2013-06-07,within a few hours,1,t,t,f,Rio de Janeiro,-22.97434,-43.18945,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,181,500,95,1,20,4,1125,1,2019-10-06,100,10,8,10,10,10,8,f,strict_14_with_grace_period,f,f,0.63
15675115,2014-05-18,within a day,0.84,f,t,t,Rio De Janeiro,-22.96892,-43.19048,f,Apartment,Entire home/apt,2,1,1,2,Real Bed,101,0,120,1,40,2,1125,3,2019-10-21,100,10,10,10,10,10,10,f,flexible,f,f,1.55
269564578,2019-06-18,within an hour,1,f,t,f,Rio de Janeiro,-22.96687,-43.17847,f,Apartment,Entire home/apt,4,1,1,3,Real Bed,164,0,150,1,0,2,1125,11,2019-11-04,89,10,8,10,9,10,10,t,strict_14_with_grace_period,f,f,2.28
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96504,-43.18729,t,Guesthouse,Private room,2,1,1,1,Real Bed,50,0,0,1,20,1,60,3,2019-11-03,67,9,7,10,9,8,7,t,moderate,f,f,2.25
128561566,2017-05-02,N/A,0.892333129,f,t,f,Rio de Janeiro,-22.9724,-43.18948,t,Apartment,Entire home/apt,6,2.5,2,3,Real Bed,231,0,200,1,0,3,29,2,2019-07-10,100,10,10,10,10,10,10,f,flexible,f,f,0.4
1982737,2012-03-21,within a few hours,0.88,f,t,t,Rio De Janeiro,-22.97523,-43.18721,t,Apartment,Entire home/apt,8,2,3,5,Real Bed,340,1500,200,2,40,1,1125,2,2019-10-06,100,8,9,10,10,10,9,f,moderate,f,f,1.11
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96472,-43.18779,t,Guesthouse,Private room,2,1,1,1,Real Bed,59,0,0,1,20,1,60,1,2019-10-13,100,10,10,10,10,10,10,t,moderate,f,f,0.73
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.9645,-43.18919,t,Guesthouse,Private room,3,1,1,2,Real Bed,59,0,0,1,21,1,60,1,2019-11-17,100,10,10,10,10,10,10,t,moderate,f,f,1
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.96421,-43.1753,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,172,0,150,3,0,1,1125,2,2019-11-17,100,10,9,10,10,10,8,t,super_strict_60,f,f,2
173482951,2018-02-15,within an hour,1,f,t,t,Rio de Janeiro,-22.96457,-43.18768,t,Guesthouse,Private room,2,1,1,1,Real Bed,80,0,0,1,20,1,60,7,2019-11-21,86,9,9,10,9,9,9,t,moderate,f,f,2.76
269917795,2019-06-20,within a day,0.7,f,t,f,Rio de Janeiro,-22.9801,-43.19193,t,Apartment,Entire home/apt,7,2,3,4,Real Bed,399,10000,180,6,40,2,1125,2,2019-10-09,80,10,10,10,10,7,8,f,flexible,f,f,1.09
257601767,2019-04-23,within a few hours,1,f,t,f,Rio de Janeiro,-22.96576,-43.17845,t,Apartment,Entire home/apt,7,1,1,5,Real Bed,281,500,150,7,0,3,1125,1,2019-10-06,100,10,10,10,10,10,10,f,super_strict_60,f,f,0.63
226887324,2018-11-21,within an hour,1,f,t,f,Rio de Janeiro,-22.9647,-43.17569,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,202,0,80,1,0,9,1125,1,2019-10-07,100,10,10,10,10,10,8,t,flexible,f,f,0.64
